file_number,event_number,ixn_number,true_ixn_number,cc,nprim,nsec,nneutron,nproton,npip,npim,npi0,mode,match
302.0,120,0,0,1,5,4,1,1,1,1,0,4,1
302.0,136,2,2,1,4,0,1,1,0,0,0,1,1
302.0,141,2,1,1,37,5,19,15,0,1,1,3,1
302.0,150,0,0,1,5,3,2,2,0,0,0,10,1
303.0,18,0,0,1,10,18,3,1,2,1,1,3,1
303.0,18,2,1,1,20,37,8,5,2,0,2,3,1
303.0,29,0,0,1,5,7,1,1,1,1,0,4,1
303.0,52,3,3,1,10,0,4,5,0,0,0,4,1
303.0,53,0,0,1,5,12,1,1,1,1,0,3,1
303.0,59,0,0,1,8,1,6,1,0,0,0,4,1
303.0,102,2,2,1,3,8,0,1,0,0,1,3,1
303.0,102,3,1,1,6,5,3,1,0,0,0,4,1
303.0,121,2,2,1,6,1,2,0,2,1,0,3,1
303.0,142,0,0,1,4,12,0,0,0,0,0,3,1
303.0,155,0,0,1,5,2,1,0,1,1,0,3,1
303.0,158,1,1,1,6,38,0,1,0,2,0,3,1
304.0,8,1,1,1,5,5,1,2,0,0,1,4,1
304.0,76,0,0,1,5,0,3,1,0,0,0,1,1
304.0,85,1,1,1,4,12,1,0,1,0,0,3,1
304.0,111,0,0,1,5,3,1,1,1,1,0,4,1
304.0,148,1,1,1,5,14,0,1,1,2,0,3,1
304.0,158,4,1,1,10,32,1,2,3,3,0,3,1
305.0,9,1,1,1,7,2,2,3,0,0,1,3,1
305.0,23,0,0,1,3,1,1,0,0,0,0,1,1
305.0,24,1,1,1,4,1,1,1,0,0,0,1,1
305.0,52,0,0,1,4,2,1,1,0,0,0,1,1
305.0,73,0,0,1,7,7,1,3,0,1,1,3,1
305.0,102,0,0,1,5,2,1,2,0,1,0,3,1
305.0,190,0,0,1,14,22,5,4,0,0,4,3,1
306.0,5,0,0,1,3,1,1,0,0,1,0,4,1
306.0,18,0,0,1,12,101,2,1,4,3,1,3,1
306.0,31,1,1,1,6,23,2,0,2,0,1,3,1
306.0,89,1,1,1,4,2,2,0,1,0,0,4,1
306.0,90,0,0,1,8,4,2,4,1,0,0,3,1
306.0,99,1,1,1,4,6,2,0,0,0,1,4,1
306.0,118,1,1,1,3,2,1,0,0,0,0,1,1
306.0,141,0,0,1,3,4,0,0,0,1,0,5,1
306.0,164,0,0,1,5,12,2,0,2,0,0,3,1
306.0,165,0,0,1,3,0,1,0,0,0,0,1,1
306.0,183,1,0,1,7,2,5,1,0,0,0,1,1
307.0,3,0,0,1,5,19,1,1,1,1,0,3,1
307.0,29,0,0,1,4,13,0,1,0,2,0,3,1
307.0,32,0,0,1,12,9,5,3,0,0,3,4,1
307.0,70,1,1,1,3,2,2,0,0,0,0,10,1
307.0,81,0,0,1,6,3,1,1,0,1,1,3,1
307.0,110,1,0,1,3,38,0,1,1,0,0,3,1
307.0,117,0,0,1,4,3,2,1,0,0,0,10,1
307.0,120,0,0,1,4,2,1,1,0,1,0,4,1
307.0,143,3,2,1,9,5,6,1,0,1,0,4,1
307.0,144,0,0,1,4,12,0,1,0,1,1,3,1
307.0,167,1,1,1,3,2,1,1,0,0,0,1,1
307.0,187,1,1,1,4,4,0,1,0,1,1,3,1
308.0,24,0,0,1,6,20,1,0,2,2,0,3,1
308.0,49,3,3,1,3,2,1,0,0,0,0,1,1
308.0,51,0,0,1,2,4,1,0,0,0,0,1,1
308.0,53,0,0,1,8,3,4,1,0,0,2,3,1
308.0,102,0,0,1,5,7,1,1,0,1,1,3,1
308.0,116,0,0,1,24,40,8,8,1,1,4,3,1
308.0,127,0,0,1,13,12,6,5,0,1,0,3,1
308.0,160,1,1,1,5,6,1,1,0,1,0,1,1
308.0,162,0,0,1,10,2,2,3,1,3,0,3,1
308.0,193,0,0,1,14,5,3,8,0,2,0,3,1
309.0,53,1,1,1,6,4,2,1,0,2,0,4,1
309.0,118,2,1,1,3,9,1,0,0,0,0,1,1
309.0,169,0,0,1,5,18,0,1,0,1,2,3,1
310.0,36,0,0,1,14,50,4,5,1,2,0,3,1
310.0,40,0,0,1,4,6,2,1,0,0,0,10,1
310.0,41,0,0,1,2,1,1,0,0,0,0,1,1
310.0,63,1,1,1,3,2,1,0,0,0,0,1,1
310.0,100,0,0,1,5,3,1,1,0,1,1,3,1
311.0,19,0,0,1,3,9,1,0,0,1,0,4,1
311.0,87,1,2,1,5,8,0,1,0,0,0,3,1
311.0,98,0,0,1,6,1,3,2,0,0,0,10,1
311.0,167,0,0,1,10,15,3,3,1,2,0,3,1
311.0,170,1,1,1,18,6,8,7,0,0,1,4,1
312.0,7,0,0,1,9,16,4,1,1,1,1,3,1
312.0,7,1,1,1,5,19,1,1,1,0,1,3,1
312.0,20,1,0,1,8,43,2,2,1,1,1,3,1
312.0,42,0,0,1,3,5,1,0,0,1,0,4,1
312.0,106,1,1,1,3,1,2,0,0,0,0,10,1
312.0,138,1,1,1,4,0,1,1,0,0,0,1,1
312.0,149,0,0,1,2,5,0,0,0,0,0,1,1
313.0,50,0,0,1,3,5,1,0,0,0,0,1,1
313.0,99,0,0,1,2,0,1,0,0,0,0,1,1
313.0,103,3,2,1,3,13,1,0,0,0,1,4,1
313.0,150,0,0,1,14,35,1,9,1,0,2,3,1
314.0,0,0,0,1,10,4,4,4,0,0,1,4,1
314.0,42,0,0,1,6,21,1,1,1,1,1,3,1
314.0,56,0,0,1,23,2,14,8,0,0,0,10,1
314.0,70,0,0,1,3,0,1,1,0,0,0,10,1
314.0,88,3,0,1,5,5,3,0,0,0,0,4,1
314.0,96,1,1,1,2,0,1,0,0,0,0,1,1
314.0,152,1,0,1,6,5,1,1,1,1,0,3,1
315.0,27,1,1,1,5,1,2,1,0,1,0,3,1
315.0,30,0,0,1,3,17,1,0,0,0,0,1,1
315.0,33,1,1,1,6,8,2,1,1,1,0,4,1
315.0,60,0,0,1,13,7,9,1,0,1,0,3,1
315.0,108,0,0,1,5,11,0,1,0,1,1,4,1
315.0,135,1,1,1,5,4,1,1,0,0,1,1,1
316.0,61,1,1,1,4,4,2,0,0,0,0,1,1
317.0,13,1,1,1,3,6,0,1,0,1,0,3,1
317.0,21,0,0,1,4,10,0,1,0,1,1,3,1
317.0,43,4,2,1,9,3,6,2,0,0,0,4,1
317.0,81,0,0,1,3,5,1,1,0,0,0,1,1
317.0,102,0,0,1,9,6,4,2,0,1,1,3,1
317.0,113,0,0,1,8,23,1,1,2,2,1,3,1
317.0,143,0,0,1,3,9,1,0,1,0,0,4,1
317.0,175,0,0,1,8,16,2,1,1,1,2,3,1
317.0,176,0,0,1,4,5,1,1,0,1,0,4,1
317.0,179,0,0,1,7,8,2,2,0,1,1,3,1
318.0,31,5,4,1,8,2,6,1,0,0,0,4,1
318.0,52,0,0,1,4,9,0,1,0,1,1,4,1
318.0,102,0,0,1,7,18,0,3,0,2,1,3,1
318.0,102,1,1,1,6,12,2,1,0,0,2,4,1
318.0,162,0,0,1,16,7,8,6,0,0,0,1,1
319.0,95,0,0,1,2,0,1,0,0,0,0,1,1
319.0,122,0,0,1,10,5,4,4,0,0,0,3,1
319.0,135,0,0,1,6,17,1,0,1,0,2,3,1
319.0,143,0,0,1,12,15,4,4,0,0,3,3,1
319.0,152,0,0,1,32,2,15,16,0,0,0,10,1
319.0,154,0,0,1,4,2,0,1,0,1,1,3,1
319.0,170,0,0,1,4,1,1,0,1,1,0,3,1
319.0,179,4,3,1,4,4,1,1,0,1,0,4,1
320.0,26,0,0,1,3,5,0,1,0,1,0,3,1
320.0,50,0,0,1,9,3,2,5,0,0,0,1,1
320.0,100,0,0,1,6,3,2,1,0,0,1,4,1
320.0,121,0,0,1,6,12,2,1,1,1,0,4,1
320.0,149,0,0,1,4,10,1,0,0,1,1,3,1
321.0,21,2,2,1,4,3,0,1,0,2,0,3,1
321.0,27,3,3,1,22,2,11,10,0,0,0,10,1
321.0,40,0,0,1,4,2,2,1,0,0,0,10,1
321.0,40,1,2,1,24,6,11,11,0,1,0,4,1
321.0,52,0,0,1,6,6,2,0,1,0,2,3,1
321.0,79,1,2,1,21,10,9,8,0,0,2,3,1
321.0,111,1,1,1,8,2,5,2,0,0,0,10,1
321.0,114,0,0,1,3,0,1,0,0,1,0,3,1
321.0,124,0,0,1,5,14,1,1,1,0,1,3,1
321.0,145,1,0,1,3,5,1,0,0,0,0,1,1
321.0,156,1,1,1,5,10,1,0,2,1,0,3,1
321.0,194,0,0,1,6,2,0,2,1,1,1,3,1
322.0,11,0,0,1,3,11,0,1,0,0,1,4,1
322.0,17,0,0,1,4,2,1,2,0,0,0,10,1
322.0,31,2,1,1,4,1,3,0,0,0,0,4,1
322.0,35,2,1,1,3,3,1,0,0,0,0,1,1
322.0,70,0,0,1,9,97,1,1,2,2,0,3,1
322.0,76,1,1,1,3,5,0,0,0,0,0,4,1
322.0,92,0,0,1,3,0,1,0,0,0,0,1,1
322.0,114,1,1,1,8,0,6,1,0,0,0,4,1
322.0,133,0,0,1,18,12,8,7,0,1,0,4,1
322.0,158,0,0,1,7,10,1,2,0,1,2,3,1
322.0,160,0,0,1,7,2,3,2,0,0,0,1,1
322.0,164,0,0,1,4,13,1,0,0,1,1,3,1
322.0,171,0,0,1,3,0,1,0,0,0,0,1,1
322.0,173,0,0,1,8,3,1,2,1,1,0,4,1
323.0,35,0,0,1,21,31,2,8,4,5,1,3,1
323.0,69,1,1,1,2,1,1,0,0,0,0,1,1
323.0,75,1,1,1,5,3,2,2,0,0,0,10,1
323.0,94,0,0,1,2,1,1,0,0,0,0,1,1
323.0,108,2,2,1,3,0,1,1,0,0,0,1,1
323.0,113,0,0,1,10,22,4,1,1,1,2,3,1
323.0,125,0,0,1,6,51,0,0,1,0,0,3,1
323.0,147,0,0,1,5,4,2,1,0,0,1,3,1
323.0,148,3,3,1,5,5,1,1,0,0,1,4,1
323.0,149,0,0,1,5,18,1,1,0,0,2,3,1
323.0,188,0,0,1,4,2,2,0,0,1,0,4,1
324.0,3,1,1,1,2,2,1,0,0,0,0,1,1
324.0,38,0,0,1,5,3,1,1,0,1,0,4,1
324.0,72,0,0,1,3,2,1,0,0,0,0,1,1
324.0,120,0,0,1,3,13,0,1,0,1,0,3,1
324.0,180,2,1,1,11,19,3,3,1,2,1,3,1
325.0,64,4,4,1,5,3,1,1,0,1,1,3,1
325.0,65,0,0,1,4,4,1,0,0,0,0,4,1
325.0,124,0,0,1,29,3,15,11,0,1,1,3,1
325.0,166,0,0,1,4,3,1,2,0,0,0,10,1
325.0,192,1,1,1,3,4,1,0,0,0,0,1,1
326.0,4,1,1,1,23,1,13,8,0,0,0,1,1
326.0,33,1,1,1,6,8,1,1,1,0,1,3,1
326.0,85,0,0,1,17,8,10,4,0,1,1,3,1
326.0,88,0,0,1,24,11,8,12,1,1,1,3,1
326.0,91,0,0,1,3,2,0,1,0,0,0,1,1
326.0,91,1,1,1,8,8,2,2,1,1,0,3,1
326.0,133,1,1,1,4,0,1,1,0,0,0,1,1
326.0,151,1,1,1,3,1,1,0,0,0,0,1,1
326.0,156,0,0,1,3,27,0,0,0,1,0,5,1
326.0,163,1,1,1,4,0,2,1,0,0,0,10,1
326.0,167,0,0,1,4,0,1,1,0,1,0,4,1
326.0,168,2,2,1,4,15,0,1,1,0,1,3,1
326.0,168,3,1,1,5,4,1,2,0,1,0,10,1
326.0,188,3,1,1,5,7,4,0,0,0,0,4,1
326.0,193,0,0,1,16,14,8,1,2,2,1,3,1
327.0,4,1,0,1,5,2,4,0,0,0,0,4,1
327.0,32,1,1,1,3,18,1,0,0,0,1,3,1
327.0,85,1,1,1,5,8,1,2,0,0,1,4,1
327.0,88,1,1,1,18,4,8,6,0,0,3,3,1
327.0,92,0,0,1,4,1,1,1,0,1,0,4,1
327.0,93,0,0,1,6,16,0,2,0,1,2,3,1
327.0,97,3,1,1,3,9,2,0,0,0,0,10,1
327.0,102,1,1,1,4,13,1,0,0,1,1,3,1
327.0,160,0,0,1,8,20,2,2,0,2,1,3,1
327.0,174,0,0,1,10,14,1,2,1,1,4,3,1
328.0,16,1,0,1,4,2,2,1,0,0,0,10,1
328.0,17,2,2,1,5,4,2,1,0,0,1,10,1
328.0,24,4,4,1,3,0,1,0,0,0,0,1,1
328.0,30,1,1,1,5,6,1,3,0,0,0,10,1
328.0,77,0,0,1,3,0,1,0,0,0,0,1,1
328.0,96,0,0,1,5,4,2,1,0,1,0,4,1
328.0,154,0,0,1,2,2,1,0,0,0,0,1,1
329.0,8,0,0,1,7,13,1,1,1,0,2,3,1
329.0,16,0,0,1,4,4,2,0,0,0,1,4,1
329.0,33,0,0,1,8,2,2,3,0,1,0,3,1
329.0,42,1,1,1,5,11,1,1,0,0,2,3,1
329.0,48,0,0,1,14,8,6,4,0,1,2,3,1
329.0,68,0,0,1,33,2,16,15,0,0,1,4,1
329.0,96,0,0,1,5,5,2,1,0,0,1,4,1
329.0,116,2,2,1,4,0,2,0,0,1,0,4,1
329.0,141,1,1,1,4,1,1,1,0,0,0,1,1
329.0,142,1,1,1,12,1,7,3,0,0,0,1,1
329.0,164,2,0,1,4,2,2,0,0,1,0,4,1
330.0,31,0,0,1,7,9,2,1,1,2,0,3,1
330.0,40,2,1,1,25,53,5,11,4,3,0,3,1
330.0,91,0,0,1,20,12,11,5,0,1,1,3,1
330.0,110,1,0,1,2,0,1,0,0,0,0,1,1
330.0,119,2,2,1,7,22,1,4,0,1,0,3,1
330.0,132,2,0,1,7,14,1,1,2,2,0,3,1
330.0,151,2,2,1,4,5,0,1,0,1,0,4,1
330.0,158,3,3,1,3,8,0,1,0,1,0,3,1
330.0,161,0,0,1,3,0,1,0,0,0,0,1,1
330.0,170,0,0,1,9,39,1,3,1,1,2,3,1
330.0,178,1,1,1,4,1,0,2,0,0,0,1,1
331.0,40,2,2,1,8,3,6,1,0,0,0,10,1
331.0,41,1,1,1,5,18,1,2,0,1,0,3,1
331.0,70,0,0,1,25,1,10,11,1,1,0,4,1
331.0,71,0,0,1,11,13,3,5,0,2,0,3,1
331.0,168,2,1,1,29,1,15,13,0,0,0,10,1
331.0,184,2,1,1,13,5,7,4,0,0,0,4,1
332.0,80,1,1,1,8,6,3,2,1,1,0,3,1
332.0,81,0,0,1,10,1,5,3,0,1,0,4,1
332.0,165,0,0,1,4,4,0,1,0,0,2,3,1
332.0,177,0,0,1,8,8,1,2,1,2,0,3,1
332.0,178,0,0,1,5,3,2,1,0,0,1,4,1
332.0,188,1,1,1,3,18,0,1,0,1,0,3,1
333.0,3,1,0,1,18,18,8,5,1,2,1,3,1
333.0,30,0,0,1,4,1,1,1,0,0,0,1,1
333.0,31,2,1,1,5,13,2,0,0,0,2,4,1
333.0,143,2,2,1,8,0,2,4,0,1,0,4,1
333.0,143,4,3,1,20,6,10,7,1,1,0,4,1
333.0,148,0,0,1,4,11,0,2,0,1,0,4,1
334.0,53,0,0,1,6,14,1,1,0,0,3,3,1
334.0,94,0,0,1,11,17,6,0,0,0,2,3,1
334.0,109,0,0,1,5,1,3,1,0,0,0,4,1
334.0,164,0,0,1,4,1,3,0,0,0,0,4,1
334.0,193,0,0,1,6,27,2,0,1,1,1,3,1
335.0,18,4,1,1,3,12,0,0,0,1,0,5,1
335.0,25,1,1,1,6,0,4,0,0,0,0,1,1
335.0,32,0,0,1,20,7,12,6,0,1,0,4,1
335.0,36,3,1,1,12,26,2,0,2,3,2,3,1
336.0,17,0,0,1,38,2,20,15,0,0,1,4,1
336.0,75,2,0,1,3,4,0,0,0,0,0,1,1
336.0,117,0,0,1,6,3,1,1,1,1,1,3,1
336.0,159,0,0,1,13,34,7,2,0,0,1,3,1
337.0,31,2,2,1,10,12,5,3,0,1,0,3,1
337.0,34,0,0,1,4,10,1,0,1,0,1,4,1
337.0,37,0,0,1,19,6,5,10,1,1,0,3,1
337.0,53,1,1,1,3,5,1,0,0,1,0,4,1
337.0,63,0,0,1,3,16,0,0,0,0,0,3,1
337.0,70,0,0,1,3,19,0,1,0,1,0,4,1
337.0,89,1,1,1,5,20,1,0,0,0,0,3,1
337.0,140,0,0,1,6,10,1,1,0,0,2,3,1
337.0,144,0,0,1,5,1,2,2,0,0,0,10,1
337.0,153,1,1,1,8,2,3,2,1,1,0,3,1
337.0,166,1,1,1,3,0,1,1,0,0,0,1,1
338.0,6,2,3,1,7,10,4,1,0,1,0,4,1
338.0,33,0,0,1,5,46,1,1,0,0,2,3,1
338.0,36,0,0,1,14,20,2,7,1,2,0,3,1
338.0,42,8,5,1,4,1,1,1,0,0,0,1,1
338.0,51,1,1,1,5,3,0,3,0,0,0,1,1
338.0,76,3,1,1,10,62,0,1,1,1,5,3,1
338.0,103,0,0,1,6,40,0,0,1,1,0,3,1
339.0,32,2,2,1,9,13,3,3,0,1,1,3,1
339.0,43,1,1,1,41,2,20,18,0,1,1,3,1
339.0,74,4,2,1,7,0,4,2,0,0,0,10,1
339.0,96,0,0,1,14,10,7,2,1,0,2,3,1
339.0,108,0,0,1,4,4,1,1,0,0,0,1,1
339.0,118,3,2,1,4,0,1,1,0,0,0,1,1
339.0,144,0,0,1,4,6,1,0,0,1,1,3,1
339.0,177,0,0,1,9,15,0,3,1,3,1,3,1
340.0,20,1,1,1,9,16,0,1,2,3,0,3,1
340.0,27,1,1,1,3,1,1,0,0,0,0,1,1
340.0,43,0,0,1,14,16,4,7,0,0,2,3,1
340.0,60,0,0,1,4,26,0,1,0,1,1,3,1
340.0,123,0,0,1,3,1,1,0,0,1,0,4,1
340.0,156,0,0,1,6,3,2,1,1,1,0,3,1
340.0,169,0,0,1,3,13,0,1,0,1,0,3,1
341.0,47,1,1,1,5,7,0,1,0,1,1,3,1
341.0,56,3,1,1,6,40,1,0,2,1,1,3,1
341.0,70,1,0,1,8,21,1,2,0,1,1,3,1
341.0,75,0,0,1,5,2,1,1,0,1,1,4,1
341.0,112,0,0,1,3,10,0,1,0,1,0,3,1
341.0,136,4,2,1,5,5,3,0,0,0,0,4,1
342.0,21,0,0,1,7,17,2,0,2,1,1,3,1
342.0,43,0,0,1,7,10,1,1,0,1,1,3,1
342.0,54,0,0,1,3,14,0,1,0,1,0,3,1
342.0,70,1,1,1,3,20,0,0,0,1,0,5,1
342.0,126,0,0,1,4,0,0,1,0,0,0,4,1
342.0,153,0,0,1,5,9,1,0,0,0,3,3,1
343.0,29,1,1,1,12,13,4,1,3,1,1,3,1
343.0,59,0,0,1,9,9,2,1,2,2,0,3,1
343.0,66,1,1,1,4,0,2,0,0,0,0,1,1
343.0,91,0,0,1,3,1,1,0,0,0,0,1,1
343.0,92,0,0,1,4,2,1,1,0,1,0,4,1
343.0,94,2,1,1,10,11,7,2,0,0,0,4,1
343.0,120,1,1,1,7,3,1,3,1,1,0,3,1
343.0,142,1,1,1,3,2,2,0,0,0,0,10,1
343.0,153,2,1,1,8,4,5,1,0,0,0,4,1
343.0,160,1,1,1,5,1,1,2,0,1,0,4,1
344.0,16,0,0,1,5,4,0,1,0,1,1,3,1
344.0,73,0,0,1,4,25,1,0,1,0,0,3,1
344.0,78,3,3,1,5,2,1,2,0,1,0,3,1
344.0,107,1,0,1,3,5,1,0,0,0,0,1,1
344.0,143,0,0,1,4,4,1,0,1,0,1,3,1
344.0,163,0,0,1,4,4,0,3,0,0,0,4,1
344.0,172,0,0,1,37,14,17,18,1,0,0,4,1
344.0,174,0,0,1,5,5,1,1,0,2,0,4,1
344.0,189,1,1,1,4,1,3,0,0,0,0,10,1
345.0,68,2,2,1,18,0,9,8,0,0,0,1,1
345.0,145,3,3,1,3,7,1,0,0,0,1,4,1
345.0,161,1,1,1,6,5,2,0,1,1,0,4,1
346.0,4,1,1,1,3,4,1,0,0,0,0,1,1
346.0,34,0,0,1,6,8,1,1,0,1,2,4,1
346.0,49,0,0,1,2,0,1,0,0,0,0,1,1
346.0,71,1,1,1,5,4,2,2,0,0,0,4,1
346.0,87,2,2,1,14,3,9,4,0,0,0,3,1
346.0,92,4,1,1,8,4,4,3,0,0,0,10,1
346.0,114,1,1,1,5,21,1,1,1,1,0,3,1
346.0,122,2,1,1,5,8,1,0,1,1,0,3,1
346.0,174,0,0,1,7,26,3,0,1,1,1,3,1
347.0,25,0,0,1,6,11,2,0,0,1,2,3,1
347.0,41,0,0,1,5,21,0,1,0,2,1,3,1
347.0,67,3,2,1,10,17,2,2,2,2,1,3,1
347.0,79,0,0,1,23,8,10,9,0,1,2,3,1
347.0,98,4,3,1,3,0,2,0,0,0,0,1,1
347.0,119,2,2,1,3,1,2,0,0,0,0,1,1
347.0,188,0,0,1,7,4,2,2,0,1,1,3,1
348.0,6,0,0,1,5,1,2,2,0,0,0,10,1
348.0,52,3,1,1,7,13,1,2,0,1,1,4,1
348.0,55,4,0,1,14,15,5,4,1,0,1,3,1
348.0,91,0,0,1,5,52,1,0,1,1,1,3,1
348.0,144,2,2,1,8,10,3,2,0,1,1,3,1
348.0,175,1,1,1,4,3,2,0,0,0,1,4,1
349.0,49,0,0,1,3,3,2,0,0,0,0,10,1
349.0,72,2,2,1,3,0,1,0,0,0,0,1,1
350.0,-1,1,1,1,5,13,2,1,0,0,1,3,1
350.0,34,0,0,1,16,1,9,6,0,0,0,10,1
350.0,74,0,0,1,19,7,9,7,0,2,0,3,1
350.0,112,0,0,1,6,4,1,1,1,1,0,4,1
350.0,157,0,0,1,6,7,3,1,0,0,1,4,1
350.0,161,2,2,1,4,4,1,0,0,1,1,3,1
350.0,189,0,0,1,4,21,1,0,1,1,0,3,1
351.0,22,0,0,1,4,2,2,1,0,0,0,10,1
351.0,75,2,1,1,3,4,0,1,0,1,0,4,1
351.0,111,1,1,1,3,0,1,1,0,0,0,1,1
351.0,142,2,2,1,4,3,2,0,0,1,0,4,1
351.0,153,0,0,1,5,5,0,2,1,1,0,4,1
351.0,162,0,0,1,6,14,1,0,1,1,0,4,1
351.0,174,1,1,1,4,0,0,1,0,1,0,4,1
351.0,181,0,0,1,29,7,16,9,1,1,1,3,1
352.0,14,0,0,1,4,2,1,1,0,0,0,1,1
352.0,21,1,1,1,6,22,1,1,1,0,2,3,1
352.0,68,1,1,1,7,1,3,1,0,1,0,4,1
352.0,90,0,0,1,6,14,0,2,0,2,1,4,1
352.0,105,0,0,1,19,1,9,9,0,0,0,4,1
353.0,0,0,0,1,17,6,9,6,0,1,0,4,1
353.0,60,2,2,1,6,6,2,0,2,1,0,3,1
353.0,98,0,0,1,25,3,11,12,0,0,1,3,1
353.0,134,4,2,1,3,3,1,0,1,0,0,4,1
354.0,17,0,0,1,6,6,1,2,0,1,1,4,1
354.0,18,0,0,1,6,8,0,2,0,2,1,3,1
354.0,63,1,1,1,6,5,3,0,0,0,0,4,1
354.0,84,1,1,1,7,8,0,3,0,1,1,3,1
354.0,86,0,0,1,4,7,2,0,0,0,1,4,1
354.0,87,1,0,1,5,14,3,1,0,0,0,3,1
354.0,118,0,0,1,3,3,1,0,0,0,1,3,1
354.0,126,0,0,1,5,11,0,1,1,2,0,3,1
354.0,178,1,1,1,5,4,1,2,0,1,0,3,1
355.0,5,1,1,1,5,14,2,0,1,0,1,3,1
355.0,16,0,0,1,4,12,1,1,0,1,0,4,1
355.0,20,0,0,1,6,11,2,2,0,0,1,3,1
355.0,47,0,0,1,4,6,1,1,0,0,1,4,1
355.0,62,0,0,1,4,3,2,1,0,0,0,10,1
355.0,99,2,2,1,4,15,1,0,2,0,0,3,1
355.0,102,3,1,1,6,4,2,1,1,1,0,4,1
355.0,108,1,1,1,5,8,2,0,1,1,0,3,1
355.0,110,1,1,1,13,0,8,4,0,0,0,1,1
355.0,147,1,1,1,4,2,1,0,0,1,0,4,1
355.0,181,2,2,1,6,15,0,1,0,1,1,3,1
356.0,22,1,1,1,11,8,3,1,2,2,1,3,1
356.0,28,2,2,1,4,1,1,1,0,1,0,4,1
356.0,68,2,2,1,3,3,1,1,0,0,0,1,1
356.0,119,0,0,1,8,7,2,4,0,1,0,4,1
356.0,179,2,2,1,5,0,3,1,0,0,0,4,1
357.0,25,0,0,1,6,8,1,1,0,1,1,4,1
357.0,30,0,0,1,6,25,1,0,1,2,0,3,1
357.0,30,1,1,1,7,11,1,2,1,2,0,3,1
357.0,81,0,0,1,4,19,1,1,0,1,0,3,1
357.0,108,1,1,1,7,10,2,1,1,0,1,3,1
357.0,118,1,1,1,5,4,2,1,0,1,0,3,1
357.0,120,0,0,1,6,0,2,3,0,0,0,4,1
357.0,133,3,3,1,4,4,2,0,0,0,1,4,1
357.0,144,0,0,1,7,6,0,2,1,2,1,3,1
358.0,43,0,0,1,3,11,0,1,1,0,0,3,1
358.0,70,0,0,1,8,10,3,1,1,1,0,4,1
358.0,76,2,1,1,5,33,0,0,0,2,0,3,1
358.0,123,0,0,1,4,9,1,0,0,1,1,3,1
358.0,171,0,0,1,4,8,1,0,0,0,2,3,1
358.0,176,2,2,1,3,8,0,1,0,1,0,3,1
359.0,1,1,1,1,4,3,1,0,0,1,1,3,1
359.0,10,0,0,1,20,11,8,10,0,1,0,4,1
359.0,12,0,0,1,20,3,9,10,0,0,0,10,1
359.0,16,1,1,1,6,9,1,2,0,0,2,3,1
359.0,129,0,0,1,6,18,0,1,1,1,2,3,1
359.0,146,0,0,1,6,21,2,1,0,0,2,3,1
360.0,31,0,0,1,12,9,5,4,0,1,0,4,1
360.0,32,2,3,1,9,3,5,1,1,1,0,3,1
360.0,37,1,1,1,15,7,9,4,1,0,0,3,1
360.0,44,0,0,1,3,9,1,0,0,0,1,3,1
360.0,74,1,1,1,2,2,1,0,0,0,0,1,1
360.0,108,0,0,1,6,8,2,1,0,0,2,3,1
360.0,125,0,0,1,5,30,2,0,0,0,2,3,1
361.0,36,0,0,1,3,14,0,1,0,1,0,4,1
361.0,62,1,1,1,9,25,3,1,2,1,1,3,1
361.0,70,0,0,1,4,3,2,0,0,0,1,4,1
361.0,80,3,2,1,19,3,7,10,0,1,0,3,1
361.0,90,0,0,1,10,5,5,4,0,0,0,1,1
361.0,140,0,0,1,24,1,14,8,0,0,1,4,1
361.0,154,0,0,1,5,11,0,2,0,1,1,3,1
361.0,176,1,1,1,4,2,2,0,0,0,1,4,1
362.0,0,0,0,1,4,3,2,0,0,1,0,4,1
362.0,69,0,0,1,11,6,3,5,0,1,1,4,1
362.0,76,0,0,1,8,28,1,0,1,2,2,3,1
362.0,108,0,0,1,7,13,1,2,0,1,0,3,1
362.0,141,1,1,1,3,9,1,0,1,0,0,4,1
362.0,179,3,2,1,12,16,3,4,1,2,1,3,1
362.0,192,2,2,1,3,1,1,0,0,0,0,1,1
363.0,29,1,1,1,5,3,2,1,0,1,0,4,1
363.0,99,1,1,1,5,1,2,0,1,0,1,4,1
363.0,100,1,1,1,5,14,1,0,0,0,2,3,1
363.0,179,0,0,1,3,0,1,0,0,0,0,1,1
363.0,190,1,1,1,3,1,1,1,0,0,0,10,1
364.0,59,2,2,1,7,10,0,3,0,1,2,4,1
364.0,135,0,0,1,3,6,1,1,0,0,0,1,1
364.0,141,1,1,1,5,20,1,1,0,0,2,3,1
365.0,25,2,2,1,3,1,1,0,0,0,0,1,1
365.0,29,3,3,1,8,7,2,2,0,0,3,3,1
365.0,109,0,0,1,4,18,1,0,0,1,1,3,1
365.0,134,0,0,1,3,3,1,0,0,0,1,4,1
365.0,169,0,0,1,15,35,9,2,1,0,1,3,1
365.0,171,1,0,1,5,6,4,0,0,0,0,10,1
365.0,172,0,0,1,9,52,1,2,1,2,2,3,1
365.0,175,2,1,1,6,1,4,1,0,0,0,10,1
366.0,16,2,1,1,6,13,2,1,0,1,1,3,1
366.0,18,0,0,1,6,43,0,1,1,1,2,3,1
366.0,49,0,0,1,6,19,1,1,1,1,1,3,1
366.0,64,2,2,1,4,2,2,1,0,0,0,4,1
366.0,106,2,1,1,6,9,3,0,0,0,1,3,1
